15820	1	0.993006993006993	0.9895227579438106	0.9860628881607904	0.0	1.0	0.8811188811188811	0.9305179346574971	0.9933954933954933	1.0	0.8802816901408451	1	80
15820	2	0.972027972027972	0.9582403412190644	0.9448383784048119	0.0	1.0	0.8531468531468531	0.8994308994308995	0.9675762643153948	0.75	0.8561151079136691	1	80
15820	3	1.0	1.0	1.0		1.0	0.8391608391608392	0.9125475285171104	1.0		0.8391608391608392	1	80
15820	4	0.971830985915493	0.9579476861167002	0.9444554651854792	0.0	1.0	0.8732394366197183	0.9126962130565144	0.9769526248399487	1.0	0.8695652173913043	1	80
15820	5	0.9929577464788732	0.98944906186234	0.9859650862924022	0.0	1.0	0.8450704225352113	0.9095250993138316	0.9932639314145744	1.0	0.8439716312056738	1	80
15820	6	0.9929577464788732	0.98944906186234	0.9859650862924022	0.0	1.0	0.823943661971831	0.8968881744132471	0.993228602383532	1.0	0.8226950354609929	1	80
15820	7	0.9788732394366197	0.9684226354568695	0.9581928188851419	0.0	1.0	0.8591549295774648	0.9078669992525217	0.9816289038579302	1.0	0.8561151079136691	1	80
15820	8	0.9929577464788732	0.98944906186234	0.9859650862924022	0.0	1.0	0.8309859154929577	0.9011312958250397	0.9932394366197183	1.0	0.8297872340425532	1	80
15820	9	0.9859154929577465	0.9789231844970532	0.9720293592541163	0.0	1.0	0.8169014084507042	0.886872943698939	0.9869215291750503	1.0	0.8142857142857143	1	80
15820	10	0.9929577464788732	0.98944906186234	0.9859650862924022	0.0	1.0	0.8450704225352113	0.9095250993138316	0.9932639314145744	1.0	0.8439716312056738	1	80
15820	1	0.993006993006993	0.9895227579438106	0.9860628881607904	0.0	1.0	0.8811188811188811	0.9305179346574971	0.9933954933954933	1.0	0.8802816901408451	2	80
15820	2	0.972027972027972	0.9582403412190644	0.9448383784048119	0.0	1.0	0.8531468531468531	0.8994308994308995	0.9675762643153948	0.75	0.8561151079136691	2	80
15820	3	1.0	1.0	1.0		1.0	0.8391608391608392	0.9125475285171104	1.0		0.8391608391608392	2	80
15820	4	0.971830985915493	0.9579476861167002	0.9444554651854792	0.0	1.0	0.8732394366197183	0.9126962130565144	0.9769526248399487	1.0	0.8695652173913043	2	80
15820	5	0.9929577464788732	0.98944906186234	0.9859650862924022	0.0	1.0	0.8450704225352113	0.9095250993138316	0.9932639314145744	1.0	0.8439716312056738	2	80
15820	6	0.9929577464788732	0.98944906186234	0.9859650862924022	0.0	1.0	0.823943661971831	0.8968881744132471	0.993228602383532	1.0	0.8226950354609929	2	80
15820	7	0.9788732394366197	0.9684226354568695	0.9581928188851419	0.0	1.0	0.8591549295774648	0.9078669992525217	0.9816289038579302	1.0	0.8561151079136691	2	80
15820	8	0.9929577464788732	0.98944906186234	0.9859650862924022	0.0	1.0	0.8309859154929577	0.9011312958250397	0.9932394366197183	1.0	0.8297872340425532	2	80
15820	9	0.9859154929577465	0.9789231844970532	0.9720293592541163	0.0	1.0	0.8169014084507042	0.886872943698939	0.9869215291750503	1.0	0.8142857142857143	2	80
